Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Mouhamadou Sarr,SEN,GK,Cremonese,Serie A,25,1997,2.0,84,61,22,10,0,1,0,0,0,0,0,0,62,1,0
Martin Satriano,URU,FW,Empoli,Serie A,21,2001,18.9,384,375,8,0,2,1,22,6,0,0,0,0,249,1,15
Téji Savanier,FRA,MF,Montpellier,Ligue 1,30,1991,28.3,1695,1394,290,114,6,35,235,29,137,58,63,2,1185,11,33
Esteban Saveljich,MNE,FW,Rayo Vallecano,La Liga,31,1991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,31,1991,21.6,1141,1107,29,22,0,4,0,7,0,0,0,0,1001,5,4
Joe Scally,USA,DF,Gladbach,Bundesliga,19,2002,24.5,1173,940,231,25,0,1,41,206,0,0,0,0,921,2,39
Giorgio Scalvini,ITA,DF,Atalanta,Serie A,18,2003,25.9,1486,1443,40,29,1,21,8,11,0,0,0,0,1205,3,20
Gianluca Scamacca,ITA,FW,West Ham,Premier League,23,1999,10.3,177,173,3,0,0,8,1,0,0,0,0,0,118,1,7
Gustavo Scarpa,BRA,"MF,FW",Nott'ham Forest,Premier League,28,1994,2.0,78,72,6,0,1,2,4,3,2,0,1,0,51,0,5
Kevin Schade,GER,FW,Brentford,Premier League,20,2001,8.1,173,171,1,0,1,0,15,1,0,0,0,0,103,1,11
Kevin Schade,GER,"FW,MF",Freiburg,Bundesliga,20,2001,2.0,55,54,1,0,0,0,3,0,0,0,0,0,26,0,4
András Schäfer,HUN,MF,Union Berlin,Bundesliga,23,1999,9.6,274,261,13,2,1,0,8,1,0,0,0,0,205,0,14
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,30,1991,35.6,1846,1770,73,62,7,34,18,10,0,0,0,0,1423,3,19
Derry Scherhant,GER,"FW,MF",Hertha BSC,Bundesliga,19,2002,3.2,50,49,1,0,0,0,3,1,0,0,0,0,33,0,2
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,26,1996,10.5,253,233,19,2,1,0,4,6,0,0,0,0,176,1,5
Kingsley Schindler,GHA,"DF,MF",Köln,Bundesliga,29,1993,12.1,546,438,106,4,0,1,45,99,3,1,1,0,352,2,28
Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,24,1997,16.7,928,910,11,10,4,5,2,1,0,0,0,0,771,7,15
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,25,1997,0.2,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0
Keven Schlotterbeck,GER,DF,Bochum,Bundesliga,25,1997,8.2,315,295,17,2,1,1,3,3,0,0,0,0,208,3,1
Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,22,1999,25.0,1910,1846,62,53,2,49,11,9,0,0,0,0,1648,2,25
Jeffrey Schlupp,GHA,"MF,FW",Crystal Palace,Premier League,29,1992,28.1,900,854,40,12,3,1,16,24,0,0,0,0,665,6,21
Kasper Schmeichel,DEN,GK,Nice,Ligue 1,35,1986,36.0,1188,834,353,75,0,4,0,0,0,0,0,0,918,1,1
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,32,1990,0.5,28,25,3,1,0,0,4,2,0,0,0,0,23,0,1
Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,22,2000,16.9,750,728,17,1,5,2,20,15,0,0,0,0,561,5,31
Kenneth Schmidt,GER,DF,Freiburg,Bundesliga,20,2002,2.8,187,174,13,4,0,3,1,8,0,0,0,0,166,0,1
Niklas Schmidt,GER,MF,Werder Bremen,Bundesliga,24,1998,12.1,601,577,23,9,2,18,31,8,5,1,2,0,446,1,21
Benno Schmitz,GER,DF,Köln,Bundesliga,27,1994,26.9,1499,1183,307,13,1,1,96,294,0,0,0,0,938,9,49
Jerdy Schouten,NED,MF,Bologna,Serie A,25,1997,27.9,1498,1487,8,8,4,13,3,0,0,0,0,0,1299,3,16
Perr Schuurs,NED,DF,Torino,Serie A,22,1999,25.8,1201,1165,36,31,0,1,2,5,0,0,0,0,1058,0,7
Marvin Schwäbe,GER,GK,Köln,Bundesliga,27,1995,34.0,1390,1135,253,68,0,1,0,0,0,0,0,0,1091,2,1
Alexander Schwolow,GER,GK,Schalke 04,Bundesliga,30,1992,22.6,853,612,238,64,0,0,0,0,0,0,0,0,567,3,1
Demba Seck,SEN,"MF,FW",Torino,Serie A,21,2001,5.8,166,159,6,1,2,0,7,2,0,0,0,0,127,1,7
Haris Seferović,SUI,FW,Celta Vigo,La Liga,30,1992,9.9,218,196,21,0,4,1,21,1,0,0,0,0,134,1,8
Telasco Segovia,VEN,MF,Sampdoria,Serie A,19,2003,0.0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Jacopo Segre,ITA,DF,Torino,Serie A,25,1997,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Paul Seguin,GER,MF,Union Berlin,Bundesliga,27,1995,7.7,326,310,14,0,4,1,18,0,6,0,0,0,223,2,8
Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,22,2000,27.3,1375,1219,154,27,0,3,22,127,0,0,0,0,1152,2,26
Davie Selke,GER,FW,Hertha BSC,Bundesliga,27,1995,3.1,68,67,1,0,0,0,2,0,0,0,0,0,41,0,6
Davie Selke,GER,FW,Köln,Bundesliga,27,1995,9.7,212,203,6,0,0,0,7,0,0,0,0,0,118,3,6
Matz Sels,BEL,GK,Strasbourg,Ligue 1,30,1992,38.0,973,679,292,95,0,0,0,1,0,0,0,0,636,2,0
Nélson Semedo,POR,DF,Wolves,Premier League,28,1993,29.2,1499,1263,233,6,4,1,60,227,0,0,0,0,1211,3,34
Vivaldo Semedo,POR,"FW,MF",Udinese,Serie A,17,2005,0.4,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Antoine Semenyo,GHA,"FW,MF",Bournemouth,Premier League,22,2000,2.9,57,53,4,0,0,1,1,0,0,0,0,0,38,0,2
Marvin Senaya,TOG,DF,Strasbourg,Ligue 1,21,2001,0.1,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
Marcos Senesi,ARG,DF,Bournemouth,Premier League,25,1997,27.7,1322,1257,56,40,1,15,8,14,0,0,0,0,1064,9,18
Stefano Sensi,ITA,MF,Monza,Serie A,26,1995,18.0,1281,1185,94,51,6,18,50,6,32,10,16,0,1089,2,16
Jaime Seoane,ESP,"MF,FW",Getafe,La Liga,25,1997,3.6,112,107,4,4,1,3,2,0,0,0,0,0,87,1,1
Luigi Sepe,ITA,GK,Salernitana,Serie A,31,1991,17.0,648,435,209,55,0,1,0,0,0,0,0,0,441,4,0
Suat Serdar,GER,MF,Hertha BSC,Bundesliga,25,1997,22.5,615,583,30,8,3,7,5,0,4,1,2,0,431,2,27
Leonardo Sernicola,ITA,DF,Cremonese,Serie A,25,1997,25.7,945,737,203,12,2,6,118,179,12,0,11,0,615,5,25
Ryan Sessegnon,ENG,DF,Tottenham,Premier League,22,2000,9.0,390,318,72,2,2,1,30,70,0,0,0,0,280,0,19
Stephan El Shaarawy,ITA,"DF,MF",Roma,Serie A,29,1992,16.9,825,717,108,10,5,9,23,93,4,4,0,0,665,0,19
Eniss Shabani,ALB,MF,Mainz 05,Bundesliga,19,2003,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Luke Shaw,ENG,DF,Manchester Utd,Premier League,27,1995,28.4,2098,1792,297,36,2,13,89,195,38,20,7,0,1757,9,37
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,30,1992,0.4,26,23,3,2,0,2,0,0,0,0,0,0,19,0,0
Jonjo Shelvey,ENG,MF,Nott'ham Forest,Premier League,30,1992,6.0,302,271,31,27,3,6,13,1,0,0,0,0,221,0,1
Eldor Shomurodov,UZB,FW,Spezia,Serie A,27,1995,9.0,205,186,19,0,3,0,3,0,0,0,0,0,143,0,8
Eldor Shomurodov,UZB,FW,Roma,Serie A,27,1995,1.3,33,31,2,0,0,0,0,1,0,0,0,0,25,0,1
Kaj Sierhuis,NED,"FW,MF",Reims,Ligue 1,24,1998,2.4,64,59,3,0,1,0,6,1,0,0,0,0,33,2,3
Vincent Sierro,SUI,MF,Toulouse,Ligue 1,26,1995,7.4,408,367,38,7,2,7,25,2,21,11,8,0,321,3,8
Kiliann Sildillia,FRA,"DF,MF",Freiburg,Bundesliga,20,2002,22.0,1103,893,207,20,1,5,26,187,0,0,0,0,787,3,26
André Silva,POR,FW,RB Leipzig,Bundesliga,26,1995,19.3,477,443,33,1,5,2,4,4,0,0,0,0,349,1,25
Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,27,1994,24.5,1543,1468,73,15,3,10,75,48,7,0,2,0,1317,2,27
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,25,1997,32.2,1963,1540,418,98,3,6,169,242,78,40,33,0,1478,5,38
David Silva,ESP,MF,Real Sociedad,La Liga,36,1986,21.5,1165,1120,37,16,9,5,20,6,3,1,2,0,983,8,17
Rui Silva,POR,GK,Betis,La Liga,28,1994,26.0,886,562,320,106,1,1,0,0,0,0,0,0,593,4,0
Thiago Silva,BRA,DF,Chelsea,Premier League,37,1984,26.1,2042,1976,59,54,1,15,2,2,0,0,0,0,1856,7,8
Marco Silvestri,ITA,GK,Udinese,Serie A,31,1991,38.0,1177,783,391,89,0,5,0,0,0,0,0,0,916,3,0
Abdallah Sima,SEN,FW,Angers,Ligue 1,21,2001,20.4,374,334,39,0,1,1,16,6,0,0,0,0,274,1,15
Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,22,2000,16.2,1108,992,113,13,3,7,14,100,0,0,0,0,901,3,26
Giovanni Simeone,ARG,FW,Napoli,Serie A,27,1995,4.5,106,104,2,0,0,1,2,0,0,0,0,0,76,0,4
Ellis Simms,ENG,FW,Everton,Premier League,21,2001,2.5,62,62,0,0,1,0,1,0,0,0,0,0,38,0,0
Simo,ESP,DF,Espanyol,La Liga,17,2005,1.6,61,57,4,1,0,0,0,1,0,0,0,0,58,0,1
Moses Simon,NGA,"FW,MF",Nantes,Ligue 1,27,1995,26.1,725,657,63,13,3,2,140,9,40,19,10,0,463,5,36
Unai Simón,ESP,GK,Athletic Club,La Liga,25,1997,30.5,951,703,245,59,0,1,0,0,0,0,0,0,690,3,0
Lassine Sinayoko,MLI,"MF,FW",Auxerre,Ligue 1,22,1999,17.4,555,550,5,0,1,5,30,3,0,0,0,0,413,0,19
Wilfried Singo,CIV,DF,Torino,Serie A,21,2000,22.7,1138,923,207,20,3,7,56,187,0,0,0,0,853,8,19
Luis Sinisterra,COL,FW,Leeds United,Premier League,23,1999,9.6,339,336,3,0,2,4,7,3,0,0,0,0,273,0,9
Daley Sinkgraven,NED,"DF,MF",Leverkusen,Bundesliga,27,1995,3.8,209,174,35,2,0,1,3,33,0,0,0,0,159,0,5
Tobias Sippel,GER,GK,Gladbach,Bundesliga,34,1988,5.7,260,193,67,19,0,0,0,0,0,0,0,0,174,0,0
Hugo Siquet,BEL,DF,Freiburg,Bundesliga,20,2002,0.2,7,5,2,0,0,0,0,2,0,0,0,0,5,0,0
Salvatore Sirigu,ITA,GK,Fiorentina,Serie A,35,1987,1.0,38,26,12,4,0,0,0,0,0,0,0,0,28,0,0
Ibrahima Sissoko,MLI,MF,Strasbourg,Ligue 1,24,1997,14.6,636,617,18,15,2,6,10,3,0,0,0,0,489,1,23
Moussa Sissoko,FRA,MF,Nantes,Ligue 1,32,1989,21.3,787,753,34,21,0,2,23,11,0,0,0,0,628,0,22
Tim Skarke,GER,"DF,MF",Union Berlin,Bundesliga,25,1996,0.6,36,32,4,0,0,1,8,4,0,0,0,0,22,0,1
Tim Skarke,GER,"FW,MF",Schalke 04,Bundesliga,25,1996,4.9,145,126,18,2,0,0,22,5,11,4,6,0,94,1,9
Ellyes Skhiri,TUN,MF,Köln,Bundesliga,27,1995,31.7,1717,1647,65,52,1,9,13,12,0,0,0,0,1505,5,23
Oliver Skipp,ENG,MF,Tottenham,Premier League,21,2000,16.6,772,755,12,7,1,4,10,0,0,0,0,0,660,5,14
Leo Skiri Østigård,NOR,DF,Napoli,Serie A,22,1999,4.7,357,344,12,11,0,9,0,1,0,0,0,0,306,1,1
Łukasz Skorupski,POL,GK,Bologna,Serie A,31,1991,37.0,1216,854,357,79,0,3,0,0,0,0,0,0,957,5,0
Robert Skov,DEN,DF,Hoffenheim,Bundesliga,26,1996,15.0,728,533,195,18,2,7,75,146,31,10,10,1,509,0,21
Milan Škriniar,SVK,DF,Inter,Serie A,27,1995,19.7,1397,1328,67,43,1,13,5,22,0,0,0,0,1275,2,6
Naatan Skyttä,FIN,MF,Toulouse,Ligue 1,20,2002,0.3,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0
Islam Slimani,ALG,FW,Brest,Ligue 1,34,1988,11.0,367,347,20,3,4,1,9,1,0,0,0,0,261,0,12
Chris Smalling,ENG,DF,Roma,Serie A,32,1989,31.2,1344,1315,27,25,1,4,1,2,0,0,0,0,1173,2,10
Adam Smith,ENG,DF,Bournemouth,Premier League,31,1991,32.7,1264,987,276,22,0,2,48,254,0,0,0,0,953,1,29
Emile Smith Rowe,ENG,"MF,FW",Arsenal,Premier League,22,2000,1.9,85,81,4,0,0,0,5,0,4,2,0,0,74,0,1
Hrvoje Smolčić,CRO,DF,Eint Frankfurt,Bundesliga,21,2000,5.2,355,340,15,11,0,0,0,2,0,0,0,0,287,0,3
Cédric Soares,POR,DF,Arsenal,Premier League,30,1991,0.3,24,23,1,0,0,0,3,1,0,0,0,0,19,0,0
Cédric Soares,POR,DF,Fulham,Premier League,30,1991,2.2,186,157,27,3,0,0,24,24,0,0,0,0,143,2,4
Danilo Soares,BRA,DF,Bochum,Bundesliga,30,1991,19.6,1004,798,199,9,1,2,17,189,1,0,1,0,751,7,20
Eduard Sobol,UKR,DF,Strasbourg,Ligue 1,27,1995,9.7,391,323,68,4,0,2,19,64,0,0,0,0,298,0,3
Rubén Sobrino,ESP,"MF,FW",Cádiz,La Liga,30,1992,27.4,618,603,10,1,1,3,12,7,0,0,0,0,444,5,21
Alex Sola,ESP,DF,Real Sociedad,La Liga,23,1999,3.9,198,150,48,4,0,0,12,44,0,0,0,0,158,0,5
Dominic Solanke,ENG,"FW,MF",Bournemouth,Premier League,24,1997,31.8,533,479,52,0,3,1,13,4,0,0,0,0,363,2,34
Augusto Solari,ARG,MF,Celta Vigo,La Liga,30,1992,2.9,125,122,1,0,0,0,3,1,0,0,0,0,94,2,4
Ola Solbakken,NOR,"MF,FW",Roma,Serie A,23,1998,5.6,159,148,11,3,1,1,12,2,6,6,0,0,112,0,3
Nikola Soldo,CRO,DF,Köln,Bundesliga,21,2001,6.6,348,333,12,11,0,2,1,1,0,0,0,0,270,3,6
Carlos Soler,ESP,MF,Valencia,La Liga,25,1997,2.7,123,102,21,9,0,1,16,0,11,5,5,0,92,0,3
Carlos Soler,ESP,MF,Paris S-G,Ligue 1,25,1997,13.2,641,619,20,5,3,1,22,5,10,5,3,0,544,2,15
François-Joseph Sollacaro,FRA,GK,Ajaccio,Ligue 1,28,1994,6.0,142,80,62,22,0,0,0,0,0,0,0,0,68,0,0
Manor Solomon,ISR,FW,Fulham,Premier League,23,1999,6.4,207,202,4,1,1,0,4,3,0,0,0,0,175,1,4
Yann Sommer,SUI,GK,Gladbach,Bundesliga,33,1988,10.0,609,483,124,34,0,2,0,0,0,0,0,0,499,2,0
Yann Sommer,SUI,GK,Bayern Munich,Bundesliga,33,1988,19.0,749,626,123,25,0,2,0,0,0,0,0,0,650,0,2
Brandon Soppy,FRA,DF,Udinese,Serie A,20,2002,1.0,32,29,2,0,0,0,1,2,0,0,0,0,22,1,0
Brandon Soppy,FRA,DF,Atalanta,Serie A,20,2002,7.1,322,254,67,0,1,0,19,67,0,0,0,0,243,1,12
David Soria,ESP,GK,Getafe,La Liga,29,1993,38.0,1136,620,509,162,0,19,0,0,0,0,0,0,610,7,1
Roberto Soriano,ITA,"FW,MF",Bologna,Serie A,31,1991,14.7,605,595,10,4,5,3,11,6,0,0,0,0,486,0,15
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,24,1998,21.7,1458,1134,322,68,1,12,255,175,79,29,44,0,1076,2,23
Joaquin Sosa,URU,DF,Bologna,Serie A,20,2002,7.6,379,363,16,16,0,5,1,0,0,0,0,0,308,0,4
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,18,2003,0.2,23,23,0,0,0,0,0,0,0,0,0,0,20,0,0
Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,31,1990,33.9,1536,1472,58,12,10,21,99,39,1,0,0,0,1172,6,48
Riccardo Sottil,ITA,FW,Fiorentina,Serie A,23,1999,9.3,266,264,2,1,2,2,31,1,0,0,0,0,209,0,7
Tomáš Souček,CZE,MF,West Ham,Premier League,27,1995,31.3,994,982,12,10,0,6,20,0,1,1,0,0,709,0,28
Matìas Soulé,ARG,"MF,FW",Juventus,Serie A,19,2003,4.7,168,156,12,1,0,3,6,9,2,2,0,0,138,0,3
Moussa Soumano,FRA,FW,Ajaccio,Ligue 1,17,2005,5.5,67,57,8,0,1,0,1,0,0,0,0,0,43,2,4
Adama Soumaoro,FRA,DF,Bologna,Serie A,30,1992,20.7,1075,1021,48,47,0,1,0,1,0,0,0,0,996,6,5
Boubakary Soumaré,FRA,MF,Leicester City,Premier League,23,1999,18.1,902,895,7,6,2,2,2,0,0,0,0,0,776,0,19
Arnaud Souquet,FRA,"DF,FW",Montpellier,Ligue 1,30,1992,4.0,137,111,26,3,1,0,7,23,0,0,0,0,104,0,1
Dyego Sousa,POR,FW,Almería,La Liga,32,1989,5.9,160,150,9,0,1,0,1,1,0,0,0,0,107,1,7
Harry Souttar,AUS,DF,Leicester City,Premier League,23,1998,11.0,555,531,19,17,1,9,0,2,0,0,0,0,448,5,3
Vinicius Souza,BRA,MF,Espanyol,La Liga,23,1999,27.0,909,885,24,23,0,9,4,0,0,0,0,0,726,0,16
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,25,1997,29.4,1557,1510,38,32,6,2,5,3,0,0,0,0,1324,9,20
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,26,1996,5.9,309,292,14,12,0,5,0,0,0,0,0,0,241,3,2
Kevin Spadanuda,SUI,"MF,FW",Ajaccio,Ligue 1,25,1997,11.8,264,251,13,1,0,1,5,11,0,0,0,0,212,0,5
Djed Spence,ENG,"FW,DF",Tottenham,Premier League,21,2000,0.1,9,9,0,0,0,0,0,0,0,0,0,0,5,0,2
Djed Spence,ENG,DF,Rennes,Ligue 1,21,2000,6.4,315,265,50,7,0,0,4,43,0,0,0,0,278,0,4
Stijn Spierings,NED,MF,Toulouse,Ligue 1,26,1996,34.7,2085,2005,75,68,1,35,21,7,0,0,0,0,1778,5,40
Leonardo Spinazzola,ITA,DF,Roma,Serie A,29,1993,18.4,989,806,179,14,4,14,57,165,0,0,0,0,750,4,21
Marco Sportiello,ITA,GK,Atalanta,Serie A,30,1992,14.9,462,325,137,21,0,0,0,0,0,0,0,0,362,0,0
Jack Stacey,ENG,DF,Bournemouth,Premier League,26,1996,3.3,130,106,23,0,0,0,10,23,0,0,0,0,74,1,7
Anton Stach,GER,MF,Mainz 05,Bundesliga,23,1998,23.0,897,832,60,29,6,5,62,5,26,20,3,0,619,5,23
Kostas Stafylidis,GRE,"DF,MF",Bochum,Bundesliga,28,1993,11.6,423,360,61,10,1,8,26,48,3,1,2,0,297,2,9
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,25,1996,20.6,622,609,5,2,2,6,13,0,0,0,0,0,412,8,27
Veit Stange,GER,MF,Hertha BSC,Bundesliga,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,22,2000,6.4,633,583,50,4,0,1,8,45,1,0,0,0,577,0,4
Junior Stanislas,ENG,MF,Bournemouth,Premier League,32,1989,0.7,28,27,1,0,0,1,1,0,1,0,0,0,22,0,1
Jay Stansfield,ENG,FW,Fulham,Premier League,19,2002,1.0,23,23,0,0,0,0,3,0,0,0,0,0,9,0,3
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,27,1995,23.1,1244,1205,38,34,1,5,2,4,0,0,0,0,1027,1,10
Jason Steele,ENG,GK,Brighton,Premier League,31,1990,15.0,541,471,67,12,1,1,0,0,0,0,0,0,478,3,0
Calvin Stengs,NED,FW,Nice,Ligue 1,23,1998,2.4,100,94,6,0,2,2,3,3,3,2,0,0,82,0,0
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,26,1996,3.7,223,172,51,8,0,6,21,34,9,2,7,0,174,0,3
Jack Stephens,ENG,DF,Southampton,Premier League,28,1994,0.5,28,25,3,1,0,0,0,2,0,0,0,0,23,0,0
Jack Stephens,ENG,DF,Bournemouth,Premier League,28,1994,13.0,543,538,5,4,2,2,2,1,0,0,0,0,446,0,6
Raheem Sterling,ENG,"FW,MF",Chelsea,Premier League,27,1994,21.0,685,662,21,0,6,0,46,7,7,7,0,0,514,2,33
Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,21,2001,7.8,363,353,8,3,2,3,6,3,1,0,1,0,279,2,13
Lars Stindl,GER,"FW,MF",Gladbach,Bundesliga,33,1988,19.3,776,742,31,15,6,4,19,3,11,2,9,0,624,3,28
Kevin Stöger,AUT,MF,Bochum,Bundesliga,28,1993,28.9,1607,1351,242,99,9,8,156,18,85,37,37,1,1114,14,36
Petar Stojanović,SVN,DF,Empoli,Serie A,26,1995,17.0,1029,831,197,20,3,27,35,176,1,0,1,0,821,1,27
John Stones,ENG,"DF,MF",Manchester City,Premier League,28,1994,20.5,1563,1496,66,17,1,14,6,45,1,0,0,0,1453,1,10
Jørgen Strand Larsen,NOR,FW,Celta Vigo,La Liga,22,2000,18.9,339,310,27,3,0,4,4,0,0,0,0,0,232,2,3
Tony Strata,ROU,"MF,DF",Ajaccio,Ligue 1,17,2004,1.5,37,29,8,1,0,0,0,7,0,0,0,0,29,0,0
Gabriel Strefezza,BRA,"FW,MF",Lecce,Serie A,25,1997,27.1,886,805,71,19,6,23,121,17,35,15,10,0,553,10,36
Dávid Strelec,SVK,FW,Spezia,Serie A,21,2001,1.9,43,40,3,0,0,0,0,0,0,0,0,0,25,0,2
Pascal Struijk,NED,DF,Leeds United,Premier League,22,1999,24.4,1320,1065,250,28,0,3,21,222,0,0,0,0,1046,5,26
Cristhian Stuani,URU,FW,Girona,La Liga,35,1986,12.1,168,148,19,0,0,0,3,0,0,0,0,0,122,1,4
Damián Suárez,URU,"DF,MF",Getafe,La Liga,34,1988,21.6,962,705,255,38,0,25,78,204,13,7,5,0,649,2,28
Denis Suárez,ESP,"MF,FW",Espanyol,La Liga,28,1994,10.5,452,402,49,16,2,1,37,4,26,9,11,0,331,1,10
Mario Suárez,ESP,"MF,DF",Rayo Vallecano,La Liga,35,1987,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Gabriel Suazo,CHI,DF,Toulouse,Ligue 1,24,1997,14.0,828,722,101,9,1,3,14,92,0,0,0,0,687,5,25
Isaac Success,NGA,FW,Udinese,Serie A,26,1996,20.2,570,552,11,0,9,8,13,0,0,0,0,0,372,7,23
Niklas Süle,GER,DF,Dortmund,Bundesliga,26,1995,23.5,1851,1751,99,47,1,34,16,52,0,0,0,0,1677,1,17
Ibrahim Sulemana,GHA,MF,Hellas Verona,Serie A,19,2003,7.2,183,183,0,0,0,3,2,0,0,0,0,0,133,0,7
Kamaldeen Sulemana,GHA,"FW,MF",Southampton,Premier League,20,2002,10.7,265,257,6,0,1,1,18,1,1,0,0,0,189,2,12
Kamaldeen Sulemana,GHA,"FW,MF",Rennes,Ligue 1,20,2002,3.6,155,149,5,1,0,2,10,4,0,0,0,0,127,1,6
Crysencio Summerville,NED,FW,Leeds United,Premier League,20,2001,15.8,411,402,6,1,1,1,14,1,3,0,0,0,308,3,15
Ivan Šunjić,CRO,MF,Hertha BSC,Bundesliga,25,1996,11.0,361,350,11,4,2,3,1,0,0,0,0,0,270,0,11
Sam Surridge,ENG,FW,Nott'ham Forest,Premier League,24,1998,3.6,81,77,3,0,0,0,3,0,0,0,0,0,40,1,3
Suso,ESP,"MF,FW",Sevilla,La Liga,28,1993,11.8,572,520,47,12,6,17,79,11,21,7,8,1,444,5,14
Yuito Suzuki,JPN,"FW,MF",Strasbourg,Ligue 1,20,2001,0.4,13,12,1,0,0,1,0,0,0,0,0,0,11,0,0
Mattias Svanberg,SWE,"MF,FW",Wolfsburg,Bundesliga,23,1999,20.4,567,532,34,8,3,5,37,5,13,11,2,0,394,1,14
Mile Svilar,SRB,GK,Roma,Serie A,22,1999,3.0,77,56,21,5,0,0,0,0,0,0,0,0,49,0,0
Williot Swedberg,SWE,MF,Celta Vigo,La Liga,18,2004,0.6,17,16,1,1,0,0,0,0,0,0,0,0,14,0,0
Issiaga Sylla,GUI,DF,Montpellier,Ligue 1,28,1994,14.5,817,677,136,13,0,6,35,123,0,0,0,0,647,4,19
Issiaga Sylla,GUI,DF,Toulouse,Ligue 1,28,1994,15.2,838,675,160,17,0,1,41,143,0,0,0,0,645,3,25
Wojciech Szczęsny,POL,GK,Juventus,Serie A,32,1990,27.5,789,581,206,52,0,5,0,1,0,0,0,0,625,2,1
Dominik Szoboszlai,HUN,"MF,FW",RB Leipzig,Bundesliga,21,2000,27.2,1580,1373,200,66,16,24,117,56,68,19,30,2,1262,7,46
Alexander Sørloth,NOR,FW,Real Sociedad,La Liga,26,1995,26.5,481,449,29,0,1,1,8,1,0,0,0,0,329,3,18
Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,26,1995,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,29,1992,33.2,1883,1602,276,19,0,1,68,256,1,0,0,0,1587,5,41
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,26,1996,27.6,1637,1591,44,30,0,6,3,2,0,0,0,0,1455,2,8
Benjamin Tahirovic,BIH,MF,Roma,Serie A,19,2003,3.9,156,153,3,2,0,1,5,1,0,0,0,0,133,0,3
Waniss Taibi,FRA,MF,Angers,Ligue 1,20,2002,2.1,150,148,2,1,1,0,1,1,0,0,0,0,134,0,5
Flavien Tait,FRA,MF,Rennes,Ligue 1,29,1993,18.7,1087,1052,32,25,4,8,7,4,3,0,0,0,933,3,23
Montassar Talbi,TUN,DF,Lorient,Ligue 1,24,1998,38.0,1970,1821,147,56,0,1,2,3,0,0,0,0,1753,2,10
Thibault Tamas,FRA,DF,Montpellier,Ligue 1,21,2001,0.1,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0
Adrien Tameze,CMR,MF,Hellas Verona,Serie A,28,1994,33.7,1092,1020,64,49,0,6,21,4,0,0,0,0,835,8,30
Japhet Tanganga,ENG,DF,Tottenham,Premier League,23,1999,1.6,92,91,1,1,0,0,1,0,0,0,0,0,82,0,0
Renato Tapia,PER,"MF,DF",Celta Vigo,La Liga,27,1995,16.1,811,765,43,37,0,20,11,4,1,1,0,0,687,3,4
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,23,1999,31.9,2211,2095,112,74,9,6,3,14,0,0,0,0,1891,4,20
Florian Tardieu,FRA,MF,Troyes,Ligue 1,30,1992,11.2,755,678,76,40,0,15,43,4,32,20,7,0,655,1,4
Matt Targett,ENG,DF,Newcastle Utd,Premier League,26,1995,6.8,419,327,91,17,0,3,34,56,18,10,7,0,326,1,11
